event_id,name,event_type,critical_issues,boroughs_reported,start_local,end_local,tz_local,start_utc,end_utc,duration_hours_reported,window_hours_used,subhourly_snapped,unit,wind_peak_ms,wind_mean_ms,wind_peak_cellmax_ms,precip_total_mm,precip_peak_rate_mmh,precip_peak_rate_cellmax_mmh,n_hours_wind,n_hours_precip,status
SW1763,High Winds Event,Thunderstorms,High Winds,Brooklyn,2019-09-04 15:10,2019-09-05 15:10,EDT,2019-09-04 19:00,2019-09-05 20:00,24,25,FALSE,Manhattan,4.443,2.662,4.443,0.461,0.249,0.252,26,25,ok
SW1763,High Winds Event,Thunderstorms,High Winds,Brooklyn,2019-09-04 15:10,2019-09-05 15:10,EDT,2019-09-04 19:00,2019-09-05 20:00,24,25,FALSE,Bronx,4.084,2.434,4.084,0.493,0.222,0.222,26,25,ok
SW1763,High Winds Event,Thunderstorms,High Winds,Brooklyn,2019-09-04 15:10,2019-09-05 15:10,EDT,2019-09-04 19:00,2019-09-05 20:00,24,25,FALSE,Staten Island,4.936,2.916,4.936,0.349,0.28,0.28,26,25,ok
SW1763,High Winds Event,Thunderstorms,High Winds,Brooklyn,2019-09-04 15:10,2019-09-05 15:10,EDT,2019-09-04 19:00,2019-09-05 20:00,24,25,FALSE,ALL NYC,4.81,2.978,4.81,0.41,0.192,0.228,26,25,ok
SW1764,High Winds Event,Thunderstorms,"High Winds, Air Quality",Queens,2019-10-01 15:00,2019-10-02 15:00,EDT,2019-10-01 19:00,2019-10-02 19:00,24,24,FALSE,Brooklyn,5.614,4.368,5.614,0.003,0.001,0.001,25,24,ok
SW1764,High Winds Event,Thunderstorms,"High Winds, Air Quality",Queens,2019-10-01 15:00,2019-10-02 15:00,EDT,2019-10-01 19:00,2019-10-02 19:00,24,24,FALSE,Queens,5.409,4.35,5.454,0.003,0.001,0.001,25,24,ok
SW1764,High Winds Event,Thunderstorms,"High Winds, Air Quality",Queens,2019-10-01 15:00,2019-10-02 15:00,EDT,2019-10-01 19:00,2019-10-02 19:00,24,24,FALSE,Manhattan,4.977,3.652,4.977,0.003,0.001,0.001,25,24,ok
SW1764,High Winds Event,Thunderstorms,"High Winds, Air Quality",Queens,2019-10-01 15:00,2019-10-02 15:00,EDT,2019-10-01 19:00,2019-10-02 19:00,24,24,FALSE,Bronx,4.728,3.406,4.728,0.003,0.001,0.001,25,24,ok
SW1764,High Winds Event,Thunderstorms,"High Winds, Air Quality",Queens,2019-10-01 15:00,2019-10-02 15:00,EDT,2019-10-01 19:00,2019-10-02 19:00,24,24,FALSE,Staten Island,5.356,3.842,5.356,0.003,0.001,0.001,25,24,ok
SW1764,High Winds Event,Thunderstorms,"High Winds, Air Quality",Queens,2019-10-01 15:00,2019-10-02 15:00,EDT,2019-10-01 19:00,2019-10-02 19:00,24,24,FALSE,ALL NYC,5.316,4.072,5.333,0.003,0.001,0.001,25,24,ok
SW1765,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Brooklyn",2019-10-16 00:00,2019-10-17 00:00,EDT,2019-10-16 04:00,2019-10-17 04:00,24,24,FALSE,Brooklyn,11.596,5.706,12.072,42.569,12.583,12.583,25,24,ok
SW1765,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Brooklyn",2019-10-16 00:00,2019-10-17 00:00,EDT,2019-10-16 04:00,2019-10-17 04:00,24,24,FALSE,Queens,12.493,5.698,12.501,43.527,12.1,12.328,25,24,ok
SW1765,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Brooklyn",2019-10-16 00:00,2019-10-17 00:00,EDT,2019-10-16 04:00,2019-10-17 04:00,24,24,FALSE,Manhattan,10.678,4.609,10.678,46.04,12.087,12.201,25,24,ok
SW1765,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Brooklyn",2019-10-16 00:00,2019-10-17 00:00,EDT,2019-10-16 04:00,2019-10-17 04:00,24,24,FALSE,Bronx,10.611,4.305,10.611,46.958,12.564,12.608,25,24,ok
SW1765,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Brooklyn",2019-10-16 00:00,2019-10-17 00:00,EDT,2019-10-16 04:00,2019-10-17 04:00,24,24,FALSE,Staten Island,11.742,4.764,11.742,41.827,12.042,12.042,25,24,ok
SW1765,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Brooklyn",2019-10-16 00:00,2019-10-17 00:00,EDT,2019-10-16 04:00,2019-10-17 04:00,24,24,FALSE,ALL NYC,11.249,5.243,11.849,43.676,12.113,12.351,25,24,ok
SW1766,High Winds Event,Thunderstorms,"Coastal Flooding, High Winds","Brooklyn, Queens",2019-10-27 07:00,2019-10-28 07:00,EDT,2019-10-27 11:00,2019-10-28 11:00,24,24,FALSE,Brooklyn,9.061,5.23,9.061,30.671,5.543,5.664,25,24,ok
SW1766,High Winds Event,Thunderstorms,"Coastal Flooding, High Winds","Brooklyn, Queens",2019-10-27 07:00,2019-10-28 07:00,EDT,2019-10-27 11:00,2019-10-28 11:00,24,24,FALSE,Queens,9.192,5.098,9.192,31.638,5.867,6.086,25,24,ok
SW1766,High Winds Event,Thunderstorms,"Coastal Flooding, High Winds","Brooklyn, Queens",2019-10-27 07:00,2019-10-28 07:00,EDT,2019-10-27 11:00,2019-10-28 11:00,24,24,FALSE,Manhattan,7.509,4.174,7.509,32.508,5.842,5.903,25,24,ok
SW1766,High Winds Event,Thunderstorms,"Coastal Flooding, High Winds","Brooklyn, Queens",2019-10-27 07:00,2019-10-28 07:00,EDT,2019-10-27 11:00,2019-10-28 11:00,24,24,FALSE,Bronx,7.13,3.849,7.13,33.252,6.154,6.211,25,24,ok
SW1766,High Winds Event,Thunderstorms,"Coastal Flooding, High Winds","Brooklyn, Queens",2019-10-27 07:00,2019-10-28 07:00,EDT,2019-10-27 11:00,2019-10-28 11:00,24,24,FALSE,Staten Island,7.579,4.561,7.611,31.288,6.779,6.779,25,24,ok
SW1766,High Winds Event,Thunderstorms,"Coastal Flooding, High Winds","Brooklyn, Queens",2019-10-27 07:00,2019-10-28 07:00,EDT,2019-10-27 11:00,2019-10-28 11:00,24,24,FALSE,ALL NYC,8.436,4.778,8.442,31.65,5.501,6.123,25,24,ok
SW1767,High Winds Event,Thunderstorms,High Winds,"Queens, Staten Island, Brooklyn",2019-11-01 00:00,2019-11-02 00:00,EDT,2019-11-01 04:00,2019-11-02 04:00,24,24,FALSE,Brooklyn,11.782,6.193,11.782,4.731,2.105,2.136,25,24,ok
SW1767,High Winds Event,Thunderstorms,High Winds,"Queens, Staten Island, Brooklyn",2019-11-01 00:00,2019-11-02 00:00,EDT,2019-11-01 04:00,2019-11-02 04:00,24,24,FALSE,Queens,11.871,6.224,11.876,4.66,2.242,2.265,25,24,ok
SW1767,High Winds Event,Thunderstorms,High Winds,"Queens, Staten Island, Brooklyn",2019-11-01 00:00,2019-11-02 00:00,EDT,2019-11-01 04:00,2019-11-02 04:00,24,24,FALSE,Manhattan,9.982,5.252,9.982,5.085,2.374,2.374,25,24,ok
SW1767,High Winds Event,Thunderstorms,High Winds,"Queens, Staten Island, Brooklyn",2019-11-01 00:00,2019-11-02 00:00,EDT,2019-11-01 04:00,2019-11-02 04:00,24,24,FALSE,Bronx,9.511,4.937,9.511,5.095,2.094,2.201,25,24,ok
SW1767,High Winds Event,Thunderstorms,High Winds,"Queens, Staten Island, Brooklyn",2019-11-01 00:00,2019-11-02 00:00,EDT,2019-11-01 04:00,2019-11-02 04:00,24,24,FALSE,Staten Island,10.246,5.402,10.246,5.152,3.037,3.037,25,24,ok
SW1767,High Winds Event,Thunderstorms,High Winds,"Queens, Staten Island, Brooklyn",2019-11-01 00:00,2019-11-02 00:00,EDT,2019-11-01 04:00,2019-11-02 04:00,24,24,FALSE,ALL NYC,11.065,5.806,11.067,4.864,2.094,2.386,25,24,ok
SW1768,Office of the Mayor Power Outage,Thunderstorms,Flash Flooding,Queens,2018-10-22 09:00,2018-10-26 17:00,EDT,2018-10-22 13:00,2018-10-26 21:00,104,104,FALSE,Brooklyn,7.539,3.642,7.539,0.031,0.008,0.009,105,104,ok
SW1768,Office of the Mayor Power Outage,Thunderstorms,Flash Flooding,Queens,2018-10-22 09:00,2018-10-26 17:00,EDT,2018-10-22 13:00,2018-10-26 21:00,104,104,FALSE,Queens,7.471,3.643,7.471,0.053,0.017,0.017,105,104,ok
SW1768,Office of the Mayor Power Outage,Thunderstorms,Flash Flooding,Queens,2018-10-22 09:00,2018-10-26 17:00,EDT,2018-10-22 13:00,2018-10-26 21:00,104,104,FALSE,Manhattan,6.582,3.101,6.582,0.05,0.015,0.015,105,104,ok
SW1768,Office of the Mayor Power Outage,Thunderstorms,Flash Flooding,Queens,2018-10-22 09:00,2018-10-26 17:00,EDT,2018-10-22 13:00,2018-10-26 21:00,104,104,FALSE,Bronx,6.246,2.882,6.246,0.07,0.024,0.024,105,104,ok
SW1768,Office of the Mayor Power Outage,Thunderstorms,Flash Flooding,Queens,2018-10-22 09:00,2018-10-26 17:00,EDT,2018-10-22 13:00,2018-10-26 21:00,104,104,FALSE,Staten Island,6.757,3.139,6.757,0.015,0.006,0.006,105,104,ok
SW1768,Office of the Mayor Power Outage,Thunderstorms,Flash Flooding,Queens,2018-10-22 09:00,2018-10-26 17:00,EDT,2018-10-22 13:00,2018-10-26 21:00,104,104,FALSE,ALL NYC,7.111,3.4,7.111,0.043,0.013,0.014,105,104,ok
SW1976,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Brooklyn, Bronx, Manhattan",2016-11-29 00:00,2016-11-30 00:00,EST,2016-11-29 05:00,2016-11-30 05:00,24,24,FALSE,Brooklyn,6.794,4.888,6.857,19.741,5.391,5.391,25,24,ok
SW1976,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Brooklyn, Bronx, Manhattan",2016-11-29 00:00,2016-11-30 00:00,EST,2016-11-29 05:00,2016-11-30 05:00,24,24,FALSE,Queens,6.944,5.029,7.059,21.488,5.242,5.322,25,24,ok
SW1976,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Brooklyn, Bronx, Manhattan",2016-11-29 00:00,2016-11-30 00:00,EST,2016-11-29 05:00,2016-11-30 05:00,24,24,FALSE,Manhattan,5.558,3.842,5.558,20.651,5.45,5.45,25,24,ok
SW1976,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Brooklyn, Bronx, Manhattan",2016-11-29 00:00,2016-11-30 00:00,EST,2016-11-29 05:00,2016-11-30 05:00,24,24,FALSE,Bronx,5.261,3.588,5.261,21.464,5.404,5.411,25,24,ok
SW1976,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Brooklyn, Bronx, Manhattan",2016-11-29 00:00,2016-11-30 00:00,EST,2016-11-29 05:00,2016-11-30 05:00,24,24,FALSE,Staten Island,5.586,3.895,5.592,17.808,5.514,5.514,25,24,ok
SW1976,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Brooklyn, Bronx, Manhattan",2016-11-29 00:00,2016-11-30 00:00,EST,2016-11-29 05:00,2016-11-30 05:00,24,24,FALSE,ALL NYC,6.301,4.488,6.367,20.332,5.366,5.397,25,24,ok
SW2574,Flash Flood Event,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2018-12-20 00:00,2018-12-21 00:00,EST,2018-12-20 05:00,2018-12-21 05:00,24,24,FALSE,Brooklyn,6.577,2.416,6.577,7.185,1.262,1.262,25,24,ok
SW2574,Flash Flood Event,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2018-12-20 00:00,2018-12-21 00:00,EST,2018-12-20 05:00,2018-12-21 05:00,24,24,FALSE,Queens,6.386,2.385,6.386,5.941,1.017,1.038,25,24,ok
SW2574,Flash Flood Event,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2018-12-20 00:00,2018-12-21 00:00,EST,2018-12-20 05:00,2018-12-21 05:00,24,24,FALSE,Manhattan,5.178,1.994,5.178,7.102,1.23,1.236,25,24,ok
SW2574,Flash Flood Event,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2018-12-20 00:00,2018-12-21 00:00,EST,2018-12-20 05:00,2018-12-21 05:00,24,24,FALSE,Bronx,4.715,1.837,4.715,6.322,1.101,1.101,25,24,ok
SW2574,Flash Flood Event,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2018-12-20 00:00,2018-12-21 00:00,EST,2018-12-20 05:00,2018-12-21 05:00,24,24,FALSE,Staten Island,5.716,2.105,5.716,8.974,1.504,1.504,25,24,ok
SW2574,Flash Flood Event,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2018-12-20 00:00,2018-12-21 00:00,EST,2018-12-20 05:00,2018-12-21 05:00,24,24,FALSE,ALL NYC,5.974,2.232,5.974,6.944,1.186,1.202,25,24,ok
SW2576,44th Street Fire (Brooklyn),Other,Fire,Brooklyn,2019-04-03 00:00,2019-04-12 00:00,EDT,2019-04-03 04:00,2019-04-12 04:00,216,216,FALSE,Brooklyn,9.656,3.471,9.656,20.123,2.28,2.419,217,216,ok
SW2576,44th Street Fire (Brooklyn),Other,Fire,Brooklyn,2019-04-03 00:00,2019-04-12 00:00,EDT,2019-04-03 04:00,2019-04-12 04:00,216,216,FALSE,Queens,9.168,3.42,9.168,20.301,2.833,2.836,217,216,ok
SW2576,44th Street Fire (Brooklyn),Other,Fire,Brooklyn,2019-04-03 00:00,2019-04-12 00:00,EDT,2019-04-03 04:00,2019-04-12 04:00,216,216,FALSE,Manhattan,8.327,2.984,8.327,17.984,2.65,2.65,217,216,ok
SW2576,44th Street Fire (Brooklyn),Other,Fire,Brooklyn,2019-04-03 00:00,2019-04-12 00:00,EDT,2019-04-03 04:00,2019-04-12 04:00,216,216,FALSE,Bronx,7.73,2.816,7.73,17.554,3.142,3.142,217,216,ok
SW2576,44th Street Fire (Brooklyn),Other,Fire,Brooklyn,2019-04-03 00:00,2019-04-12 00:00,EDT,2019-04-03 04:00,2019-04-12 04:00,216,216,FALSE,Staten Island,9.115,3.157,9.115,18.552,2.217,2.218,217,216,ok
SW2576,44th Street Fire (Brooklyn),Other,Fire,Brooklyn,2019-04-03 00:00,2019-04-12 00:00,EDT,2019-04-03 04:00,2019-04-12 04:00,216,216,FALSE,ALL NYC,9.002,3.263,9.002,19.362,2.551,2.649,217,216,ok
SW2585,December 2019 Squall,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2019-12-18 16:00,2019-12-18 16:20,EST,2019-12-18 21:00,2019-12-18 22:00,0.333333,1,TRUE,Brooklyn,6.012,5.713,6.012,0,0,0,2,1,ok
SW2585,December 2019 Squall,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2019-12-18 16:00,2019-12-18 16:20,EST,2019-12-18 21:00,2019-12-18 22:00,0.333333,1,TRUE,Queens,6.083,5.837,6.083,0,0,0,2,1,ok
SW2585,December 2019 Squall,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2019-12-18 16:00,2019-12-18 16:20,EST,2019-12-18 21:00,2019-12-18 22:00,0.333333,1,TRUE,Manhattan,5.014,4.812,5.014,0,0,0,2,1,ok
SW2585,December 2019 Squall,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2019-12-18 16:00,2019-12-18 16:20,EST,2019-12-18 21:00,2019-12-18 22:00,0.333333,1,TRUE,Bronx,4.673,4.507,4.673,0,0,0,2,1,ok
SW2585,December 2019 Squall,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2019-12-18 16:00,2019-12-18 16:20,EST,2019-12-18 21:00,2019-12-18 22:00,0.333333,1,TRUE,Staten Island,5.042,4.74,5.042,0,0,0,2,1,ok
SW2585,December 2019 Squall,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Staten Island, Queens",2019-12-18 16:00,2019-12-18 16:20,EST,2019-12-18 21:00,2019-12-18 22:00,0.333333,1,TRUE,ALL NYC,5.591,5.337,5.591,0,0,0,2,1,ok
SW2586,High Wind event,Winter Weather,High Winds,Queens,2020-01-08 14:00,2020-01-09 14:00,EST,2020-01-08 19:00,2020-01-09 19:00,24,24,FALSE,Brooklyn,7.946,5.017,7.946,0.006,0.006,0.006,25,24,ok
SW2586,High Wind event,Winter Weather,High Winds,Queens,2020-01-08 14:00,2020-01-09 14:00,EST,2020-01-08 19:00,2020-01-09 19:00,24,24,FALSE,Queens,7.93,5.207,7.93,0.01,0.009,0.009,25,24,ok
SW2586,High Wind event,Winter Weather,High Winds,Queens,2020-01-08 14:00,2020-01-09 14:00,EST,2020-01-08 19:00,2020-01-09 19:00,24,24,FALSE,Manhattan,6.625,4.118,6.625,0.005,0.005,0.005,25,24,ok
SW2586,High Wind event,Winter Weather,High Winds,Queens,2020-01-08 14:00,2020-01-09 14:00,EST,2020-01-08 19:00,2020-01-09 19:00,24,24,FALSE,Bronx,6.406,4.068,6.406,0.007,0.006,0.006,25,24,ok
SW2586,High Wind event,Winter Weather,High Winds,Queens,2020-01-08 14:00,2020-01-09 14:00,EST,2020-01-08 19:00,2020-01-09 19:00,24,24,FALSE,Staten Island,7.219,4.306,7.219,0.002,0.002,0.002,25,24,ok
SW2586,High Wind event,Winter Weather,High Winds,Queens,2020-01-08 14:00,2020-01-09 14:00,EST,2020-01-08 19:00,2020-01-09 19:00,24,24,FALSE,ALL NYC,7.481,4.747,7.481,0.007,0.006,0.006,25,24,ok
SW2587,High Wind event,Winter Weather,High Winds,"Queens, Brooklyn",2020-01-16 12:00,2020-01-17 12:00,EST,2020-01-16 17:00,2020-01-17 17:00,24,24,FALSE,Brooklyn,9.39,7.558,9.39,0.06,0.027,0.027,25,24,ok
SW2587,High Wind event,Winter Weather,High Winds,"Queens, Brooklyn",2020-01-16 12:00,2020-01-17 12:00,EST,2020-01-16 17:00,2020-01-17 17:00,24,24,FALSE,Queens,9.532,7.597,9.532,0.033,0.014,0.015,25,24,ok
SW2587,High Wind event,Winter Weather,High Winds,"Queens, Brooklyn",2020-01-16 12:00,2020-01-17 12:00,EST,2020-01-16 17:00,2020-01-17 17:00,24,24,FALSE,Manhattan,8.292,6.311,8.292,0.037,0.016,0.017,25,24,ok
SW2587,High Wind event,Winter Weather,High Winds,"Queens, Brooklyn",2020-01-16 12:00,2020-01-17 12:00,EST,2020-01-16 17:00,2020-01-17 17:00,24,24,FALSE,Bronx,8.184,6.122,8.184,0.023,0.012,0.012,25,24,ok
SW2587,High Wind event,Winter Weather,High Winds,"Queens, Brooklyn",2020-01-16 12:00,2020-01-17 12:00,EST,2020-01-16 17:00,2020-01-17 17:00,24,24,FALSE,Staten Island,8.436,6.787,8.437,0.109,0.042,0.047,25,24,ok
SW2587,High Wind event,Winter Weather,High Winds,"Queens, Brooklyn",2020-01-16 12:00,2020-01-17 12:00,EST,2020-01-16 17:00,2020-01-17 17:00,24,24,FALSE,ALL NYC,9.004,7.125,9.004,0.052,0.021,0.023,25,24,ok
SW2588,High Wind event,Winter Weather,High Winds,Brooklyn,2020-01-25 12:00,2020-01-26 12:00,EST,2020-01-25 17:00,2020-01-26 17:00,24,24,FALSE,Brooklyn,8.733,4.567,8.733,22.294,7.514,7.712,25,24,ok
SW2588,High Wind event,Winter Weather,High Winds,Brooklyn,2020-01-25 12:00,2020-01-26 12:00,EST,2020-01-25 17:00,2020-01-26 17:00,24,24,FALSE,Queens,8.551,4.629,8.551,21.582,8.818,8.818,25,24,ok
SW2588,High Wind event,Winter Weather,High Winds,Brooklyn,2020-01-25 12:00,2020-01-26 12:00,EST,2020-01-25 17:00,2020-01-26 17:00,24,24,FALSE,Manhattan,7.01,3.587,7.01,23.196,8.004,8.004,25,24,ok
SW2588,High Wind event,Winter Weather,High Winds,Brooklyn,2020-01-25 12:00,2020-01-26 12:00,EST,2020-01-25 17:00,2020-01-26 17:00,24,24,FALSE,Bronx,6.653,3.476,6.653,22.85,8.879,8.879,25,24,ok
SW2588,High Wind event,Winter Weather,High Winds,Brooklyn,2020-01-25 12:00,2020-01-26 12:00,EST,2020-01-25 17:00,2020-01-26 17:00,24,24,FALSE,Staten Island,7.901,4.004,7.907,22.89,9.118,9.118,25,24,ok
SW2588,High Wind event,Winter Weather,High Winds,Brooklyn,2020-01-25 12:00,2020-01-26 12:00,EST,2020-01-25 17:00,2020-01-26 17:00,24,24,FALSE,ALL NYC,8.079,4.251,8.08,22.3,7.732,8.562,25,24,ok
SW2589,High Wind event,Winter Weather,High Winds,Queens,2020-02-07 12:00,2020-02-08 12:00,EST,2020-02-07 17:00,2020-02-08 17:00,24,24,FALSE,Brooklyn,12.268,6.779,12.268,0.477,0.303,0.303,25,24,ok
SW2589,High Wind event,Winter Weather,High Winds,Queens,2020-02-07 12:00,2020-02-08 12:00,EST,2020-02-07 17:00,2020-02-08 17:00,24,24,FALSE,Queens,12.201,6.753,12.201,0.442,0.268,0.268,25,24,ok
SW2589,High Wind event,Winter Weather,High Winds,Queens,2020-02-07 12:00,2020-02-08 12:00,EST,2020-02-07 17:00,2020-02-08 17:00,24,24,FALSE,Manhattan,9.922,5.437,9.922,0.539,0.29,0.29,25,24,ok
SW2589,High Wind event,Winter Weather,High Winds,Queens,2020-02-07 12:00,2020-02-08 12:00,EST,2020-02-07 17:00,2020-02-08 17:00,24,24,FALSE,Bronx,9.534,5.193,9.534,0.551,0.278,0.278,25,24,ok
SW2589,High Wind event,Winter Weather,High Winds,Queens,2020-02-07 12:00,2020-02-08 12:00,EST,2020-02-07 17:00,2020-02-08 17:00,24,24,FALSE,Staten Island,11.115,6.13,11.115,0.548,0.373,0.373,25,24,ok
SW2589,High Wind event,Winter Weather,High Winds,Queens,2020-02-07 12:00,2020-02-08 12:00,EST,2020-02-07 17:00,2020-02-08 17:00,24,24,FALSE,ALL NYC,11.453,6.317,11.453,0.493,0.299,0.299,25,24,ok
SW2590,High Wind event,Winter Weather,High Winds,Queens,2020-02-27 10:00,2020-02-28 10:00,EST,2020-02-27 15:00,2020-02-28 15:00,24,24,FALSE,Brooklyn,9.872,7.551,9.872,0.001,0.001,0.001,25,24,ok
SW2590,High Wind event,Winter Weather,High Winds,Queens,2020-02-27 10:00,2020-02-28 10:00,EST,2020-02-27 15:00,2020-02-28 15:00,24,24,FALSE,Queens,9.677,7.559,9.707,0,0,0,25,24,ok
SW2590,High Wind event,Winter Weather,High Winds,Queens,2020-02-27 10:00,2020-02-28 10:00,EST,2020-02-27 15:00,2020-02-28 15:00,24,24,FALSE,Manhattan,8.259,6.148,8.259,0.001,0.001,0.001,25,24,ok
SW2590,High Wind event,Winter Weather,High Winds,Queens,2020-02-27 10:00,2020-02-28 10:00,EST,2020-02-27 15:00,2020-02-28 15:00,24,24,FALSE,Bronx,7.865,5.898,7.865,0,0,0,25,24,ok
SW2590,High Wind event,Winter Weather,High Winds,Queens,2020-02-27 10:00,2020-02-28 10:00,EST,2020-02-27 15:00,2020-02-28 15:00,24,24,FALSE,Staten Island,9.202,6.797,9.202,0.004,0.004,0.004,25,24,ok
SW2590,High Wind event,Winter Weather,High Winds,Queens,2020-02-27 10:00,2020-02-28 10:00,EST,2020-02-27 15:00,2020-02-28 15:00,24,24,FALSE,ALL NYC,9.256,7.067,9.275,0.001,0.001,0.001,25,24,ok
SW2591,High Wind event,Winter Weather,"High Winds, Coastal Flooding",Staten Island,2020-04-09 12:54,2020-04-10 12:54,EDT,2020-04-09 16:00,2020-04-10 17:00,24,25,FALSE,Brooklyn,10.353,7.029,10.353,5.019,2.528,2.528,26,25,ok
SW2591,High Wind event,Winter Weather,"High Winds, Coastal Flooding",Staten Island,2020-04-09 12:54,2020-04-10 12:54,EDT,2020-04-09 16:00,2020-04-10 17:00,24,25,FALSE,Queens,10.132,6.967,10.132,4.995,2.474,2.482,26,25,ok
SW2591,High Wind event,Winter Weather,"High Winds, Coastal Flooding",Staten Island,2020-04-09 12:54,2020-04-10 12:54,EDT,2020-04-09 16:00,2020-04-10 17:00,24,25,FALSE,Manhattan,8.774,5.717,8.774,4.61,2.247,2.247,26,25,ok
SW2591,High Wind event,Winter Weather,"High Winds, Coastal Flooding",Staten Island,2020-04-09 12:54,2020-04-10 12:54,EDT,2020-04-09 16:00,2020-04-10 17:00,24,25,FALSE,Bronx,8.391,5.467,8.391,4.577,2.227,2.227,26,25,ok
SW2591,High Wind event,Winter Weather,"High Winds, Coastal Flooding",Staten Island,2020-04-09 12:54,2020-04-10 12:54,EDT,2020-04-09 16:00,2020-04-10 17:00,24,25,FALSE,Staten Island,9.736,6.426,9.736,5.155,2.217,2.217,26,25,ok
SW2591,High Wind event,Winter Weather,"High Winds, Coastal Flooding",Staten Island,2020-04-09 12:54,2020-04-10 12:54,EDT,2020-04-09 16:00,2020-04-10 17:00,24,25,FALSE,ALL NYC,9.754,6.568,9.754,4.94,2.384,2.387,26,25,ok
SW2592,High Wind event,Winter Weather,"Coastal Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2020-04-13 09:00,2020-04-14 09:00,EDT,2020-04-13 13:00,2020-04-14 13:00,24,24,FALSE,Brooklyn,11.651,7.341,11.693,24.922,6.207,6.207,25,24,ok
SW2592,High Wind event,Winter Weather,"Coastal Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2020-04-13 09:00,2020-04-14 09:00,EDT,2020-04-13 13:00,2020-04-14 13:00,24,24,FALSE,Queens,11.723,7.347,11.848,26.43,6.566,6.566,25,24,ok
SW2592,High Wind event,Winter Weather,"Coastal Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2020-04-13 09:00,2020-04-14 09:00,EDT,2020-04-13 13:00,2020-04-14 13:00,24,24,FALSE,Manhattan,9.706,5.985,9.706,26.369,6.77,6.77,25,24,ok
SW2592,High Wind event,Winter Weather,"Coastal Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2020-04-13 09:00,2020-04-14 09:00,EDT,2020-04-13 13:00,2020-04-14 13:00,24,24,FALSE,Bronx,9.36,5.763,9.36,27.075,6.949,6.949,25,24,ok
SW2592,High Wind event,Winter Weather,"Coastal Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2020-04-13 09:00,2020-04-14 09:00,EDT,2020-04-13 13:00,2020-04-14 13:00,24,24,FALSE,Staten Island,10.626,6.604,10.626,23.909,5.847,5.849,25,24,ok
SW2592,High Wind event,Winter Weather,"Coastal Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2020-04-13 09:00,2020-04-14 09:00,EDT,2020-04-13 13:00,2020-04-14 13:00,24,24,FALSE,ALL NYC,10.965,6.874,11.063,25.704,6.421,6.421,25,24,ok
SW2593,High Wind event,Winter Weather,High Winds,Bronx,2020-04-21 13:35,2020-04-22 13:35,EDT,2020-04-21 17:00,2020-04-22 18:00,24,25,FALSE,Brooklyn,8.35,5.887,8.35,7.355,3.663,3.663,26,25,ok
SW2593,High Wind event,Winter Weather,High Winds,Bronx,2020-04-21 13:35,2020-04-22 13:35,EDT,2020-04-21 17:00,2020-04-22 18:00,24,25,FALSE,Queens,8.243,5.866,8.394,7.812,3.476,3.652,26,25,ok
SW2593,High Wind event,Winter Weather,High Winds,Bronx,2020-04-21 13:35,2020-04-22 13:35,EDT,2020-04-21 17:00,2020-04-22 18:00,24,25,FALSE,Manhattan,7.213,4.937,7.213,7.884,4.778,4.778,26,25,ok
